index,name,name:en,name:de,name:fr,name:it,name:zh,longitude,latitude
0,Межигірська вулиця,Mezhyhirska Street,Meschyhirsska-Straße,Rue Mejyhirska,,50.4646117,30.5179176
0,Григорія Сковороди вулиця,Hryhoriia Skovorody Street,,,,50.4646117,30.5179176
0,Спаська вулиця,Spaska Street,Spasska-Straße,Rue Spaska,,50.4646117,30.5179176
0,Костянтинівська вулиця,Kostiantynivska Street,Kosstjantyniwsska-Straße,Rue Kostiantynivska,,50.4646117,30.5179176
0,Контрактова площа,Kontraktova Square,Kontraktowa-Platz,Place des Contrats,合同广场,50.4646117,30.5179176
0,Спаська вулиця,Spaska Street,,,,50.4646117,30.5179176
0,Контрактова площа,Kontraktova Square,Kontraktowa-Platz,,,50.4646117,30.5179176
1,Прикордонна смуга,Border guard road,,,,52.1119993,31.7817307
3,Ровеньківська вулиця,Rovenkivska Street,,,,48.5216637,39.3590124
3,Оборонна вулиця,Oboronna Street,,,,48.5216637,39.3590124
3,50-річчя Оборони Луганська вулиця,,,,,48.5216637,39.3590124
4,Володимирська вулиця,Volodymyrska Street,Wolodymyr-Straße,Rue Volodymyrska,,50.4417559,30.5130009
4,Терещенківська вулиця,Tereshchenkivska Street,Teereschtschenkiwsska-Straße,Rue Terechtchenkivska,,50.4417559,30.5130009
5,Академіка Янгеля вулиця,Akademika Yangelia Street,,,,50.4538316,30.4533383
5,Перемоги проспект,Peremohy Avenue,,,,50.4538316,30.4533383
6,Поштова вулиця,Poshtova Street,,,,48.5789395,39.299788
6,Даля вулиця,Dalia Street,,,,48.5789395,39.299788
7,Героїв ВВВ майдан,,,,,48.5679606,39.3087921
7,Челюскінців вулиця,Cheliuskintsiv Street,,,,48.5679606,39.3087921
7,Радянська вулиця,Radianska Street,,,,48.5679606,39.3087921
7,Дзержинського вулиця,Dzerzhynskoho Street,,,,48.5679606,39.3087921
8,Челюскінців вулиця,Cheliuskintsiv Street,,,,48.5662147,39.3091381
8,Шелкового вулиця,Shelkovoho Street,,,,48.5662147,39.3091381
8,Дзержинського вулиця,Dzerzhynskoho Street,,,,48.5662147,39.3091381
9,Коцюбинського вулиця,Kotsiubynsky Street,,,,48.5718709,39.3080972
9,Героїв ВВВ майдан,,,,,48.5718709,39.3080972
9,Володимира Шевченка вулиця,Volodymyra Shevchenka Street,,,,48.5718709,39.3080972
9,Титова вулиця,Tytova Street,,,,48.5718709,39.3080972
10,Пархоменка проспект,,,,,48.5773795,39.3000269
10,Поштова вулиця,Poshtova Street,,,,48.5773795,39.3000269
10,Карла Маркса вулиця,Karla Marksa Street,,,,48.5773795,39.3000269
10,Леніна вулиця,Lenina Street,,,,48.5773795,39.3000269
11,Віктора Пятьоркіна вулиця,Viktora Piatorkina Street,,,,48.5777875,39.2932118
11,Карла Лібкнехта вулиця,Karla Libknekhta Street,,,,48.5777875,39.2932118
11,Даля вулиця,Dalia Street,,,,48.5777875,39.2932118
11,7-а Лінія вулиця,7-a Liniia Street,,,,48.5777875,39.2932118
11,Пушкіна вулиця,Pushkina Street,,,,48.5777875,39.2932118
12,Героїв ВВВ майдан,,,,,48.5688568,39.308618
12,Челюскінців вулиця,Cheliuskintsiv Street,,,,48.5688568,39.308618
12,Радянська вулиця,Radianska Street,,,,48.5688568,39.308618
13,Лермонтова вулиця,Lermontova Street,,,,48.5717928,39.2975576
13,Коцюбинського вулиця,Kotsiubynsky Street,,,,48.5717928,39.2975576
15,Героїв Крут алея,Heroiv Krut Alley,Herojiw Krut Gasse,Allée Heroïv Krout,,50.439123,30.5532387
15,Лаврська вулиця,Lavrska Street,,,,50.439123,30.5532387
16,Артема вулиця,Artema Street,,,,48.0193182,37.8021627
17,Артема вулиця,Artema Street,,,,48.0172303,37.8018221
17,Миру проспект,Myru Avenue,,,,48.0172303,37.8018221
18,Титова проспект,Tytova Avenue,,,,48.023324,37.8052122
18,Челюскінців вулиця,Cheliuskintsiv Street,,,,48.023324,37.8052122
19,Ватутіна проспект,Vatutina Avenue,,,,48.0137916,37.8021162
19,Артема вулиця,Artema Street,,,,48.0137916,37.8021162
20,Артема вулиця,Artema Street,,,,48.0127071,37.8020092
21,Рослого вулиця,Rosloho Street,,,,47.9824238,37.7808089
21,Ленінський проспект,Leninskyi Avenue,,,,47.9824238,37.7808089
21,Професорів Богославських вулиця,Profesoriv Bohoslavskykh Street,,,,47.9824238,37.7808089
24,Золотоворітська вулиця,Zolotovoritska Street,Solotoworitsska-Straße,Rue Zolotovoritska,,50.448916,30.513074
24,Ярославів Вал вулиця,Yaroslaviv Val Street,Jarosslawiw-Wal-Straße,Rue Iaroslaviv Val,,50.448916,30.513074
24,Лисенка вулиця,Lysenka Street,Lyssenka-Straße,Rue Lyssenka,,50.448916,30.513074
24,Золотоворітський проїзд,Zolotovoritskyi Pass,,,,50.448916,30.513074
24,Прорізна вулиця,Prorizna Street,Prorisna-Straße,Rue Prorizna,,50.448916,30.513074
24,Володимирська вулиця,Volodymyrska Street,Wolodymyr-Straße,Rue Volodymyrska,,50.448916,30.513074
25,Ближньопечерська вулиця,Blyzhnopecherska Street,,,,50.4348287,30.5575485
26,Бутишів провулок,Butyshiv Lane,Butyschiw-Gasse,Voie Boutychiv,,50.44025,30.5500312
26,Героїв Крут алея,Heroiv Krut Alley,Herojiw Krut Gasse,Allée Heroïv Krout,,50.44025,30.5500312
26,Івана Мазепи вулиця,Ivana Mazepy Street,,,,50.44025,30.5500312
26,Михайла Омеляновича-Павленка вулиця,Mykhaila Omelianovycha-Pavlenka Street,Mychajla Omeljanowytscha-Pawlenka Straße,Rue Mykhaïla Omelianovytcha-Pavlenka,,50.44025,30.5500312
26,Микільський провулок,Mykilskyi Lane,,,,50.44025,30.5500312
26,Лаврська вулиця,Lavrska Street,,,,50.44025,30.5500312
27,Олеся Гончара вулиця,Olesia Honchara Street,,,,48.4559851,35.0623083
27,Дмитра Яворницького проспект,Dmytra Yavornytskoho Avenue,,,,48.4559851,35.0623083
27,Соборна площа,Soborna Square,,,,48.4559851,35.0623083
28,Нахимова проспект,Nakhimov Avenue,Nachimow-Allee,,,44.6165906,33.5253394
28,Ленина улица,Lenin Street,Leninstraße,,,44.6165906,33.5253394
29,В’ячеслава Чорновола вулиця,Viacheslava Chornovola Street,,,,49.5782228,34.5383482
29,Навроцького вулиця,Navrotskoho Street,,,,49.5782228,34.5383482
29,Пам’яті алея,,,,,49.5782228,34.5383482
29,Остапа Вишні вулиця,Ostapa Vyshni Street,,,,49.5782228,34.5383482
29,Раїси Кириченко вулиця,Raisy Kyrychenko Street,,,,49.5782228,34.5383482
30,Дмитра Коряка вулиця,Dmytra Koriaka Street,,,,49.5898263,34.5424638
30,Лідова вулиця,Lidova Street,,,,49.5898263,34.5424638
30,Пушкіна вулиця,Pushkina Street,,,,49.5898263,34.5424638
31,Валентина Отамановського вулиця,Valentina Otamanovs'kogo Street,,,,49.2321289,28.4571596
31,Пирогова вулиця,Pyrohova Street,,,,49.2321289,28.4571596
31,Гоголя вулиця,Hoholia Street,,,,49.2321289,28.4571596
32,Набережне шосе,Naberezhne Road,Nabereschne-Autobahn,Autoroute Naberejne,,50.4291065,30.5689622
33,Аеродром вулиця,,,,,48.3690782,35.080599
33,Аеропортівська вулиця,Aeroportivska Street,,,,48.3690782,35.080599
34,Монастирський острів вулиця,Monastyrskyi ostriv Street,,,,48.4662902,35.0743251
35,6-ї Стрілецької Дивізії вулиця,,,,,48.4513908,35.0712664
35,Дмитра Яворницького проспект,Dmytra Yavornytskoho Avenue,,,,48.4513908,35.0712664
35,Горбиста вулиця,,,,,48.4513908,35.0712664
35,Обручева вулиця,,,,,48.4513908,35.0712664
35,Сімферопольська вулиця,Symferopilska Street,,,,48.4513908,35.0712664
36,Івана Кочерги вулиця,Ivana Kochergy Street,,,,50.2514871,28.6697491
36,Старий бульвар,Staryi Boulevard,,,,50.2514871,28.6697491
36,Велика Бердичівська вулиця,Velyka Berdychivska Street,,,,50.2514871,28.6697491
36,Івана Кочерги вулиця,Ivan Kocherha Street,,,,50.2514871,28.6697491
36,Велика Бердичівська вулиця,Velyka Berdychivs'ka Street,,,,50.2514871,28.6697491
37,Перемоги майдан,Peremohy Square,,,,50.2570169,28.6589749
37,Театральна вулиця,,,,,50.2570169,28.6589749
37,Театральна вулиця,Teatralna Street,,,,50.2570169,28.6589749
38,Героїв Чорнобиля вулиця,,,,,50.2789296,28.6569759
38,Покровська вулиця,Pokrovska Street,,,,50.2789296,28.6569759
39,Донецька вулиця,,,,,48.6398816,39.4869468
39,Лермонтова вулиця,,,,,48.6398816,39.4869468
41,Глобинська вулиця,Hlobynska Street,,,,48.4469269,35.061226
41,Спаська вулиця,,,,,48.4469269,35.061226
41,Чернишевського вулиця,,,,,48.4469269,35.061226
42,Гвардійський проспект,Hvardiiskyi Avenue,,,,48.9402431,38.498048
42,Центральний проспект,Centralny Avenue,,,,48.9402431,38.498048
43,Володимирська вулиця,Volodymyrska Street,Wolodymyr-Straße,Rue Volodymyrska,,50.4441027,30.513076
43,Тараса Шевченка бульвар,Tarasa Shevchenka Boulevard,Taras-Schewtschenko-Boulevard,Boulevard Tarasa Chevtchenka,,50.4441027,30.513076
44,Микільсько-Ботанічна вулиця,Mykilsko-Botanichna Street,Mykilssko-Botanitschna Straße,Rue Mykilsko-Botanitchna,,50.4384418,30.5071902
44,Тарасівська вулиця,Tarasivska Street,Tarassiwsska-Straße,Rue Tarasivska,,50.4384418,30.5071902
45,Первомайская вулиця,,,,,48.4282236,38.1738582
46,Олексієва вулиця,Oleksiieva Street,,,,48.5633412,39.3153425
46,Оборонна вулиця,Oboronna Street,,,,48.5633412,39.3153425
47,Гіршмана вулиця,Hirshmana Street,,,,50.0011334,36.2342512
47,Сумська вулиця,Sumska Street,,,,50.0011334,36.2342512
49,Бевза вулиця,Bevza Street,,,,49.237438,28.4887227
49,Нансена вулиця,Nansena Street,,,,49.237438,28.4887227
49,Ширшова вулиця,Shyrshova Street,,,,49.237438,28.4887227
49,Коцюбинського проспект,,,,,49.237438,28.4887227
50,Гвардійський проспект,Hvardiiskyi Avenue,,,,48.943139,38.5075333
50,Донецька вулиця,Donetska Street,,,,48.943139,38.5075333
51,Крутий узвіз,Krutyi Descent,Krutyj-Steig,Descente Kroutyï,,50.4414109,30.5227625
51,Басейна вулиця,Baseina Street,Bassejna-Straße,Rue Baseïna,,50.4414109,30.5227625
51,Бессарабська площа,Bessarabska Square,,,比薩拉比亞廣場,50.4414109,30.5227625
51,Кропивницького вулиця,Kropyvnytskoho Street,Kropywnyzkoho-Straße,Rue Kropyvnytskoho,,50.4414109,30.5227625
51,Шота Руставелі вулиця,Shota Rustaveli Street,Schota Rustaweli Straße,Rue Chota Roustavéli,,50.4414109,30.5227625
51,Павла Скоропадського вулиця,Pavla Skoropadskoho Street,,,,50.4414109,30.5227625
51,Круглоуніверситетська вулиця,Kruhlouniversytetska Street,Kruhlouniwerssytezka-Straße,Rue Krouhloouniversytetska,,50.4414109,30.5227625
52,Рогнідинська вулиця,Rohnidynska Street,,,,50.439684,30.5200256
52,Велика Васильківська вулиця,Velyka Vasylkivska Street,Welyka Wasylkivsska Straße,Rue Velyka Vasylkivska,,50.439684,30.5200256
52,Шота Руставелі вулиця,Shota Rustaveli Street,Schota Rustaweli Straße,Rue Chota Roustavéli,,50.439684,30.5200256
52,Велика Васильківська вулиця,Velyka Vasylkivska Street,,,,50.439684,30.5200256
52,Павла Скоропадського вулиця,Pavla Skoropadskoho Street,,,,50.439684,30.5200256
55,Ольгинська вулиця,Olhynska Street,Olhynsska-Straße,Rue Olhynska,,50.4459833,30.5272819
55,Архітектора Городецького вулиця,Arkhitektora Horodetskoho Street,Architektora Horodezkoho Straße,Rue Arkhitektora Horodetskoho,,50.4459833,30.5272819
55,Станіславського вулиця,Stanislavskoho Street,Stanisslawsskoho-Straße,Rue Stanislavskoho,,50.4459833,30.5272819
55,Івана Франка площа,Ivana Franka Square,Iwana Franka Platz,Place Ivana Franka,,50.4459833,30.5272819
56,Михайла Грушевського вулиця,Mykhaila Hrushevskoho Street,,,,50.450535,30.5300036
56,Музейний провулок,Muzeinyi Lane,Museumstraße,,,50.450535,30.5300036
56,Петрівська алея,Petrivska Alley,,,,50.450535,30.5300036
57,Степана Бандери вулиця,,,,,51.3462182,25.8455702
57,Паркова вулиця,Parkova Street,,,,51.3462182,25.8455702
57,Набережна вулиця,Naberezhna Street,,,,51.3462182,25.8455702
57,Алея Афганців,,,,,51.3462182,25.8455702
58,Лесі Українки вулиця,Lesi Ukrainky Street,,,,51.3492871,25.8498911
58,Незалежності майдан,Maydan Nezalezhnosti,,,,51.3492871,25.8498911
58,Героїв Майдану вулиця,Heroes of Maidan Street,,,,51.3492871,25.8498911
59,Івана Світличного вулиця,Ivana Svitlychnoho Street,Iwana Switlytschnoho Straße,Rue Ivana Svitlytchnoho,,50.435265,30.4544196
59,Лондонська вулиця,,,,,50.435265,30.4544196
59,Волинська вулиця,Volynska Street,Wolynsska-Straße,Rue Volynska,,50.435265,30.4544196
59,Чоколівський бульвар,Chokolivskyi Boulevard,Tschokoliwsskyj-Boulevard,Boulevard Tchokolivskyï,,50.435265,30.4544196
60,Затишний провулок,Zatyshnyi Lane,Satyschnyj-Spur,Voi Zatychnyï,,50.2605533,30.9388445
60,Молодіжна вулиця,Molodizhna Street,,,,50.2605533,30.9388445
60,Парковий провулок,Parkoviy Lane,,,,50.2605533,30.9388445
60,Паркова вулиця,Parkova Street,,,,50.2605533,30.9388445
60,Центральна вулиця,,,,,50.2605533,30.9388445
60,Калинова вулиця,Kalinova Street,,,,50.2605533,30.9388445
62,Короленка вулиця,Korolenka Street,,,,50.4634611,34.9528974
62,Вознесенська вулиця,Voznesenska Street,,,,50.4634611,34.9528974
62,Тертичного вулиця,Tertychnoho Street,,,,50.4634611,34.9528974
62,Некрасова вулиця,Nekrasova Street,,,,50.4634611,34.9528974
62,Героїв України площа,Heroiv Ukrainy Square,,,,50.4634611,34.9528974
63,Монастирська вулиця,Monastyrska Street,,,,50.1752786,35.5137146
63,Пушкіна вулиця,Pushkina Street,,,,50.1752786,35.5137146
63,Катукова вулиця,Katukova Street,,,,50.1752786,35.5137146
64,Ковтуна вулиця,Kovtuna street,,,,49.69062,36.4296214
66,Бевза вулиця,Bevza Street,,,,49.2393993,28.4922477
66,Коцюбинського проспект,,,,,49.2393993,28.4922477
66,Замостянська вулиця,Zamostyas'ka street,,,,49.2393993,28.4922477
66,Перемоги площа,,,,,49.2393993,28.4922477
66,Винниченка вулиця,Vynnychenka Street,,,,49.2393993,28.4922477
66,Депутатський провулок,,,,,49.2393993,28.4922477
67,Космонавтів проспект,Kosmonavtiv Avenue,,,,49.2337516,28.4203929
67,Хмельницьке шосе,Khmelnytske Road,,,,49.2337516,28.4203929
67,Хмельницьке шосе,,,,,49.2337516,28.4203929
69,Краківська вулиця,Krakivska Street,Krakauer Gasse,,,49.8421127,24.0307634
69,Ставропігійська вулиця,Stavropihiiska Street,,,,49.8421127,24.0307634
69,Галицька вулиця,Halytska Street,Haliczer Gasse,,,49.8421127,24.0307634
69,Вірменська вулиця,Virmenska Street,Armeniergasse,,,49.8421127,24.0307634
69,Шевська вулиця,Shevska Street,,,,49.8421127,24.0307634
69,Вірменська вулиця,Virmenska Street,Armeniergasse,rue d'Armenie,,49.8421127,24.0307634
69,Друкарська вулиця,Drukarska Street,,rue Droukarska,,49.8421127,24.0307634
69,Ринок площа,Rynok Square,Ring,Plochtcha Rénok (Place du Marché),夫市集广场,49.8421127,24.0307634
69,Катедральна площа,Katedralna Square,Domkapitel-Platz,,,49.8421127,24.0307634
69,Театральна вулиця,Teatralna Street,Theatergasse,,,49.8421127,24.0307634
69,Івана Підкови площа,Ivana Pidkovy Square,,,,49.8421127,24.0307634
69,Андріоллі пасаж,Andriolli Passage,,,,49.8421127,24.0307634
69,Сергія Параджанова провулок,Serhiia Paradzhanova Lane,,Rue Serhiya Paradjanova,,49.8421127,24.0307634
69,Стефана Яворського площа,,,,,49.8421127,24.0307634
70,Краківська вулиця,Krakivska Street,Krakauer Gasse,,,49.8423944,24.0320691
70,Ставропігійська вулиця,Stavropihiiska Street,,,,49.8423944,24.0320691
70,Руська вулиця,Ruska Street,Russische Gasse,Voulitsya Ruska (rue des Russes),,49.8423944,24.0320691
70,Вірменська вулиця,Virmenska Street,,,,49.8423944,24.0320691
70,Шевська вулиця,Shevska Street,,,,49.8423944,24.0320691
70,Сербська вулиця,Serbska Street,Serbengasse,Rue Serbska (rue des Serbes),,49.8423944,24.0320691
70,Друкарська вулиця,Drukarska Street,,rue Droukarska,,49.8423944,24.0320691
70,Вірменська вулиця,Virmenska Street,Armeniergasse,rue d'Armenie,,49.8423944,24.0320691
70,Ринок площа,Rynok Square,Ring,Plochtcha Rénok (Place du Marché),夫市集广场,49.8423944,24.0320691
70,Музейна площа,Muzeina Square,,Place Muzeyina,,49.8423944,24.0320691
70,Івана Федорова вулиця,Ivana Fedorova Street,,rue Ivana Fedorova,,49.8423944,24.0320691
70,Івана Федорова вулиця,Ivana Fedorova Street,,,,49.8423944,24.0320691
70,Андріоллі пасаж,Andriolli Passage,,,,49.8423944,24.0320691
70,Сергія Параджанова провулок,Serhiia Paradzhanova Lane,,Rue Serhiya Paradjanova,,49.8423944,24.0320691
71,Памви Беринди вулиця,Pamvy Beryndy Street,,,,49.8414256,24.0311051
71,Краківська вулиця,Krakivska Street,Krakauer Gasse,,,49.8414256,24.0311051
71,Руська вулиця,Ruska Street,Russische Gasse,Voulitsya Ruska (rue des Russes),,49.8414256,24.0311051
71,Галицька вулиця,Halytska Street,Haliczer Gasse,,,49.8414256,24.0311051
71,Староєврейська вулиця,Staroyevreyska Street,Alte Judengasse,rue Staroyevreyska (ancienne rue des juifs),,49.8414256,24.0311051
71,Шевська вулиця,Shevska Street,,,,49.8414256,24.0311051
71,Сербська вулиця,Serbska Street,Serbengasse,Rue Serbska (rue des Serbes),,49.8414256,24.0311051
71,Ринок площа,Rynok Square,Ring,Plochtcha Rénok (Place du Marché),夫市集广场,49.8414256,24.0311051
71,Галицька вулиця,Halytska Street,Halitzer Gasse,,,49.8414256,24.0311051
71,Катедральна площа,Katedralna Square,Domkapitel-Platz,,,49.8414256,24.0311051
71,Театральна вулиця,Teatralna Street,Theatergasse,,,49.8414256,24.0311051
71,Івана Підкови площа,Ivana Pidkovy Square,,,,49.8414256,24.0311051
71,Андріоллі пасаж,Andriolli Passage,,,,49.8414256,24.0311051
71,Стефана Яворського площа,,,,,49.8414256,24.0311051
72,Ставропігійська вулиця,Stavropihiiska Street,,,,49.8417049,24.0324189
72,Руська вулиця,Ruska Street,Russische Gasse,Voulitsya Ruska (rue des Russes),,49.8417049,24.0324189
72,Галицька вулиця,Halytska Street,Haliczer Gasse,,,49.8417049,24.0324189
72,Староєврейська вулиця,Staroyevreyska Street,Alte Judengasse,rue Staroyevreyska (ancienne rue des juifs),,49.8417049,24.0324189
72,Сербська вулиця,Serbska Street,Serbengasse,Rue Serbska (rue des Serbes),,49.8417049,24.0324189
72,Друкарська вулиця,Drukarska Street,,rue Droukarska,,49.8417049,24.0324189
72,Ринок площа,Rynok Square,Ring,Plochtcha Rénok (Place du Marché),夫市集广场,49.8417049,24.0324189
72,Музейна площа,Muzeina Square,,Place Muzeyina,,49.8417049,24.0324189
72,Галицька вулиця,Halytska Street,Halitzer Gasse,,,49.8417049,24.0324189
72,Катедральна площа,Katedralna Square,Domkapitel-Platz,,,49.8417049,24.0324189
72,Івана Федорова вулиця,Ivana Fedorova Street,,rue Ivana Fedorova,,49.8417049,24.0324189
72,Івана Федорова вулиця,Ivana Fedorova Street,,,,49.8417049,24.0324189
72,Архівна вулиця,Arkhivna Street,,,,49.8417049,24.0324189
72,Андріоллі пасаж,Andriolli Passage,,,,49.8417049,24.0324189
72,Коліївщини площа,,,,,49.8417049,24.0324189
74,Київська вулиця,Kyivska Street,,,,49.7515072,31.4581128
74,Успенська вулиця,Uspenska Street,,,,49.7515072,31.4581128
74,Небесної Сотні вулиця,Nebesnoi Sotni Street,,,,49.7515072,31.4581128
74,Юрія Іллєнка вулиця,Yuriya Illienka Street,,,,49.7515072,31.4581128
74,Червоний Яр вулиця,Chervonyi Yar Street,,,,49.7515072,31.4581128
75,Київська вулиця,Kyivska Street,,,,49.7514341,31.458293
75,Успенська вулиця,Uspenska Street,,,,49.7514341,31.458293
75,Небесної Сотні вулиця,Nebesnoi Sotni Street,,,,49.7514341,31.458293
75,Юрія Іллєнка вулиця,Yuriya Illienka Street,,,,49.7514341,31.458293
75,Червоний Яр вулиця,Chervonyi Yar Street,,,,49.7514341,31.458293
76,Київська вулиця,Kyivska Street,,,,49.7512288,31.4590828
76,Успенська вулиця,Uspenska Street,,,,49.7512288,31.4590828
76,Небесної Сотні вулиця,Nebesnoi Sotni Street,,,,49.7512288,31.4590828
77,Підстінок вулиця,,,,,49.7530213,31.4592441
78,проспект Кирова,Kirova Avenue,,,,44.9482236,34.1002793
78,улица Сергеева-Ценского,Sergeeva-Tsenskogo Street,,,,44.9482236,34.1002793
78,площадь Ленина,,,,,44.9482236,34.1002793
78,улица Горького,Gorky Street,,,,44.9482236,34.1002793
78,Севастопольская улица,Sevastopolskaya Street,,,,44.9482236,34.1002793
79,Січових Стрільців вулиця,Sichovykh Striltsiv Street,,,,49.8397151,24.0211774
79,Івана Огієнка вулиця,Ivana Ohiienka Street,,,,49.8397151,24.0211774
79,Університетська вулиця,Universytetska Street,,,,49.8397151,24.0211774
79,Юліуша Словацького вулиця,Yuliusha Slovatskoho Street,Slowacki Gasse,,,49.8397151,24.0211774
79,Листопадового Чину вулиця,Lystopadovoho Chynu Street,,,,49.8397151,24.0211774
79,Богдана Лепкого вулиця,Bohdana Lepkoho Street,,,,49.8397151,24.0211774
80,Івана Підкови площа,Ivana Pidkovy Square,,,,49.8410059,24.0282772
80,Памви Беринди вулиця,Pamvy Beryndy Street,,,,49.8410059,24.0282772
80,Гетьмана Петра Дорошенка вулиця,Hetmana Petra Doroshenka Street,,,,49.8410059,24.0282772
80,Шевська вулиця,Shevska Street,,,,49.8410059,24.0282772
80,Крива Липа проїзд,Kryva Lypa Pass,,,,49.8410059,24.0282772
80,Академіка Володимира Гнатюка вулиця,Akademika Volodymyra Hnatiuka Street,,,,49.8410059,24.0282772
80,Свободи проспект,Svobody Avenue,,Avenue Svobodé,自由大道,49.8410059,24.0282772
80,Катедральна площа,Katedralna Square,Domkapitel-Platz,,,49.8410059,24.0282772
80,Театральна вулиця,Teatralna Street,Theatergasse,,,49.8410059,24.0282772
80,Андріоллі пасаж,Andriolli Passage,,,,49.8410059,24.0282772
80,Стефана Яворського площа,,,,,49.8410059,24.0282772
81,Свободи проспект,Svobody Avenue,,Avenue Svobodé,自由大道,49.8394719,24.0299999
81,Свободи проспект,Svobody Avenue,,Avenue Svobodé,,49.8394719,24.0299999
81,Адама Міцкевича площа,Adama Mitskevycha Square,Marienplatz,,亚当密茨凯维奇广场,49.8394719,24.0299999
81,Тараса Шевченка проспект,Tarasa Shevchenka Avenue,,Avenue Tarassa Chevtchenka,,49.8394719,24.0299999
81,Степана Руданського вулиця,Stepana Rudanskoho Street,,,,49.8394719,24.0299999
81,Староєврейська вулиця,Staroyevreyska Street,Alte Judengasse,rue Staroyevreyska (ancienne rue des juifs),,49.8394719,24.0299999
81,Валова вулиця,Valova Street,Wallgasse,rue Valova,,49.8394719,24.0299999
81,Миколи Вороного вулиця,Mykoly Voronoho Street,,,,49.8394719,24.0299999
81,Братів Рогатинців вулиця,Rohatyntsiv Brothers Street,Brüder-Rohatyniec-Gasse,rue des freres Rohatentsiv,,49.8394719,24.0299999
81,Галицька площа,Halytska Square,Haliczer Platz,Place de Galicie,,49.8394719,24.0299999
81,Галицька вулиця,Halytska Street,Halitzer Gasse,,,49.8394719,24.0299999
81,Театральна вулиця,Teatralna Street,Theatergasse,,,49.8394719,24.0299999
81,Остапа Нижанківського вулиця,Ostapa Nyzhankivskoho Street,,,,49.8394719,24.0299999
81,Кравецька вулиця,,,,,49.8394719,24.0299999
81,Катедральна площа,Katedralna Square,Domkapitel-Platz,,,49.8394719,24.0299999
81,Миколая Коперника вулиця,Mykolaia Kopernyka Street,Kopernikusstraße,,,49.8394719,24.0299999
82,Гімназичний проспект,,,,,48.5229316,34.6147702
82,Свободи проспект,,,,,48.5229316,34.6147702
82,Соборна вулиця,Soborna Street,,,,48.5229316,34.6147702
82,Любавичського Ребе вулиця,Liubavychskoho Rebe Street,Ljubawytschsskoho-Rebe-Straße,Rue Lioubavytchskoho Rebe,,48.5229316,34.6147702
83,Леоніда Первомайського вулиця,Leonida Pervomaiskoho Street,Leonida Perwomajsskoho Straße,Rue Leonida Pervomaïskoho,,50.4367763,30.5320815
83,Мечникова вулиця,Mechnykova Street,,,,50.4367763,30.5320815
83,Печерський узвіз,Pecherskyi Descent,Petschersskyj-Steig,Descente Petcherskyï,,50.4367763,30.5320815
85,Шведська Могила вулиця,Shvedska Mohyla Street,,,,49.6314014,34.5527347
86,Шведська Могила вулиця,Shvedska Mohyla Street,,,,49.6329354,34.5434033
86,Зіньківська вулиця,Zinkivska Street,,,,49.6329354,34.5434033
87,Генерала Петра Григоренка площа,Henerala Petra Hryhorenka Square,,,,49.8416456,24.0225074
87,Модеста Менцинського вулиця,Modesta Mentsynskoho Street,,,,49.8416456,24.0225074
87,Євгена Гребінки вулиця,Yevhena Hrebinky Street,,,,49.8416456,24.0225074
87,Фридерика Шопена вулиця,Fryderyka Shopena Street,,,,49.8416456,24.0225074
87,Листопадового Чину вулиця,Lystopadovoho Chynu Street,,,,49.8416456,24.0225074
87,Тадеуша Костюшка вулиця,Tadeusha Kostiushka Street,Kościuszko-Gasse,,,49.8416456,24.0225074
87,Академіка Володимира Гнатюка вулиця,Akademika Volodymyra Hnatiuka Street,,,,49.8416456,24.0225074
88,Дніпровська вулиця,Dniprovska Street,,Rue Dniprovska,,50.5874259,30.4877668
88,Михайла Грушевського вулиця,Mykhaila Hrushevskoho Street,Mychajla Hruschewsskoho Straße,Rue Mykhaïla Hrouchevskoho,,50.5874259,30.4877668
88,Мазепи проспект,Mazepy Avenue,Masepy-Avenue,Avenue Mazepy,,50.5874259,30.4877668
89,Грушевського вулиця,Hrushevskoho Street,,,,49.4221,26.9851586
89,Героїв Майдану вулиця,Heroiv Maidanu Street,,,,49.4221,26.9851586
89,Володимирська вулиця,Volodymyrska Street,,,,49.4221,26.9851586
91,Героїв Крут алея,Heroiv Krut Alley,Herojiw Krut Gasse,Allée Heroïv Krout,,50.4405143,30.55384
92,Шевченка проспект,Shevchenka Avenue,Schewtschenka-Avenue,Avenue Chevtchenka,,50.583152,30.4888651
92,Шкільна вулиця,Shkilna Street,Schkilna-Straße,Rue Chkilna,,50.583152,30.4888651
92,Шкільна вулиця,Shkilna Street,,,,50.583152,30.4888651
93,Ватутіна вулиця,Vatutina Street,,,,50.5957709,30.4946359
93,Петра Калнишевського вулиця,Petra Kalnyshevskoho Street,Petra Kalnyschewsskoho Straße,Rue Petra Kalnychevskoho,,50.5957709,30.4946359
94,Ватутіна вулиця,Vatutina Street,,,,50.5960216,30.4947467
94,Петра Калнишевського вулиця,Petra Kalnyshevskoho Street,Petra Kalnyschewsskoho Straße,Rue Petra Kalnychevskoho,,50.5960216,30.4947467
95,Князів Острозьких вулиця,,,,,50.4439733,30.5454232
95,Інженерний провулок,Inzhenernyi Lane,,,,50.4439733,30.5454232
95,Арсенальна площа,Arsenalna Square,,,,50.4439733,30.5454232
95,Михайла Грушевського вулиця,Mykhaila Hrushevskoho Street,,,,50.4439733,30.5454232
95,Івана Мазепи вулиця,Ivana Mazepy Street,,,,50.4439733,30.5454232
